Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
,,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,27,10.54796136573478
34.0,4.4,Windy,Low,0,motorcycle,0.0,No,Metropolitian,21,9.329036830171704
33.0,4.2,Fog,Jam,2,electric_scooter,1.0,Yes,Metropolitian,38,7.756534847701198
29.0,4.1,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,38,16.614314977476777
25.0,4.5,Stormy,Low,1,scooter,1.0,No,Metropolitian,17,3.1380694073889375
29.0,4.8,Fog,Low,2,motorcycle,1.0,No,Metropolitian,26,12.552275755914394
26.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20,3.068338311698896
29.0,4.7,Sunny,High,2,scooter,1.0,No,,16,3.0983291526648586
28.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,18,4.602205335871525
35.0,4.9,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,33,10.625702124383546
36.0,4.7,Windy,Low,0,motorcycle,0.0,No,Urban,28,20.829147892091495
,,Fog,Low,1,motorcycle,0.0,No,Metropolitian,17,2.99243199207953
35.0,4.6,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,51,19.3418073876626
20.0,4.9,Windy,Low,0,motorcycle,0.0,No,Metropolitian,24,12.142145823760126
38.0,4.8,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,27,13.99370174353592
25.0,3.7,Sunny,High,0,motorcycle,1.0,No,Metropolitian,46,1.5180983458459458
22.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,33,12.081765497939642
27.0,4.0,Cloudy,High,1,scooter,,No,Metropolitian,33,6.205591081602371
23.0,5.0,Sunny,High,2,scooter,1.0,No,Urban,14,1.517939885817987
39.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,20,6.106736943461254
25.0,4.6,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,27,10.550012732384769
,,,,3,electric_scooter,1.0,No,Metropolitian,24,4.64782413304398
21.0,4.5,Fog,Low,0,motorcycle,1.0,No,Metropolitian,17,1.4675104857300718
36.0,4.3,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,19.446216141440505
29.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,20,7.706064500268838
34.0,4.7,Fog,Low,2,scooter,0.0,No,Metropolitian,19,3.0206869079039604
30.0,5.0,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,24,12.236043012743853
30.0,5.0,Fog,Low,2,scooter,0.0,No,Metropolitian,30,20.397442775188328
33.0,4.1,Stormy,Low,0,motorcycle,1.0,No,Urban,26,3.0984626543696816
32.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,35,19.729364871832257
32.0,3.8,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,38,17.044287771547694
37.0,4.5,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,22,4.602127561785911
35.0,4.1,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29,3.0982969038720354
32.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,31,7.539668906723397
28.0,4.7,Stormy,Low,2,motorcycle,0.0,,Urban,10,7.648215327844156
20.0,4.6,Cloudy,Low,2,scooter,0.0,No,Urban,12,3.013958870983999
21.0,4.7,Windy,Medium,2,motorcycle,1.0,No,Urban,29,19.876680616802588
27.0,4.7,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,27,10.586839147736931
34.0,4.5,Stormy,Low,0,motorcycle,0.0,No,Urban,22,10.845823925902781
,,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,49,19.590994221235338
32.0,4.7,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,17,7.774496620087613
36.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Urban,28,20.94169423569364
33.0,4.7,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,32,8.802992127863067
36.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Urban,26,7.745931643123963
24.0,4.9,Stormy,Jam,1,scooter,1.0,No,Metropolitian,28,4.530898781872162
20.0,4.7,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,13.804873199406153
21.0,4.8,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,18,1.5496181081271545
24.0,4.6,Fog,Low,1,scooter,1.0,No,Urban,12,3.0553157793778154
34.0,4.9,Windy,High,1,motorcycle,1.0,No,Metropolitian,32,6.196923263958364
21.0,4.9,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,33,10.57148959092966
29.0,4.4,Fog,Medium,1,scooter,0.0,No,Metropolitian,38,13.5910004722385
,,Cloudy,Jam,0,motorcycle,3.0,Yes,Semi-Urban,47,11.90284831519326
20.0,5.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,11,9.294981402880982
31.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,23,3.0143866935142984
35.0,4.8,Stormy,Jam,0,motorcycle,2.0,Yes,Metropolitian,54,10.625437937035716
35.0,4.7,Sunny,High,1,scooter,1.0,No,Metropolitian,21,6.1075103940652875
31.0,3.6,Windy,Jam,2,scooter,1.0,No,Urban,31,10.625437740338008
33.0,4.1,Cloudy,Low,1,scooter,1.0,No,Metropolitian,34,11.71028039652121
,,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,41,7.747203927047174
27.0,4.1,Windy,Low,0,motorcycle,1.0,No,Urban,22,3.059241752280784
,,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,25,6.02856929050386
25.0,4.7,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,29,20.211660890979633
36.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,26,4.553783927401381
39.0,4.6,Windy,High,0,motorcycle,1.0,No,Metropolitian,37,6.041656803068988
39.0,4.4,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,41,12.081765497939642
25.0,4.7,Cloudy,Medium,2,electric_scooter,1.0,No,Metropolitian,29,12.410725803757424
35.0,4.5,Stormy,Medium,1,scooter,1.0,No,Urban,25,4.6541251311130205
35.0,4.6,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,27,9.296667943581303
36.0,3.8,Fog,Low,1,motorcycle,1.0,No,Metropolitian,38,16.139159397928236
22.0,5.0,Windy,Low,2,scooter,0.0,No,Metropolitian,19,3.098496000362705
26.0,4.7,Fog,Low,2,scooter,0.0,No,Urban,20,19.881529993279887
38.0,4.9,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,30,7.845173108613388
38.0,4.8,Stormy,High,0,motorcycle,0.0,No,Metropolitian,41,2.9763252713823323
34.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,15,1.5340323549921124
36.0,4.9,Cloudy,High,2,electric_scooter,1.0,No,Metropolitian,30,3.0207366434610647
28.0,4.9,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,23,19.939087238883076
36.0,5.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,19,4.554153294969161
31.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,26,3.059240455493852
25.0,4.7,Stormy,Jam,2,electric_scooter,0.0,No,Metropolitian,13,7.845173108613388
20.0,4.8,Windy,Low,2,scooter,0.0,No,Urban,14,1.5491795846983514
24.0,4.7,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,30,10.983241696284244
28.0,4.9,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,18,4.488565830478688
35.0,4.4,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,36,7.746447000058103
27.0,4.5,Fog,High,0,motorcycle,1.0,No,Metropolitian,24,6.198367991397711
36.0,4.9,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,27,19.93928818656503
23.0,5.0,Windy,Medium,2,scooter,1.0,No,Urban,18,10.846831391713856
24.0,4.8,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,23,11.922632346573984
22.0,5.0,Sunny,Low,1,motorcycle,1.0,No,Urban,16,9.043193297635538
21.0,4.5,Stormy,Jam,1,scooter,0.0,No,Metropolitian,18,13.563859616323217
,,,,3,motorcycle,1.0,No,Metropolitian,18,5950.038357105617
34.0,5.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,45,10.787297768522954
21.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,12,1.5690347154047224
39.0,4.6,Fog,Medium,1,scooter,1.0,No,Metropolitian,15,7.6705511567506495
37.0,4.8,Sunny,Medium,1,scooter,1.0,No,Metropolitian,24,10.737928231087151
20.0,4.6,Fog,Medium,1,scooter,0.0,No,Metropolitian,19,6.197217478385286
34.0,5.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,26,19.94033887231402
,,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,27,4.648349677934942
28.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Urban,42,10.983241696284244
33.0,5.0,Fog,High,2,motorcycle,0.0,No,,30,3.1098408747490094
20.0,4.5,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,15,7.4396657946283655
31.0,4.5,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,18,9.414207472710387
34.0,4.4,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,31,16.760475822827626
29.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,47,12.235645170840572
25.0,5.0,Windy,Low,1,scooter,1.0,No,Metropolitian,16,3.0226465384764762
23.0,4.8,Sandstorms,Medium,1,scooter,0.0,No,,26,6.219419664894865
35.0,4.5,Cloudy,High,2,scooter,1.0,No,Urban,26,6.198689098998072
31.0,4.5,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,25,7.440304297282753
25.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,28,4.648389301816639
20.0,4.7,Sunny,Low,2,scooter,1.0,No,Metropolitian,20,4.654006561671795
24.0,4.5,Fog,Medium,2,electric_scooter,0.0,No,Metropolitian,18,4.64782413304398
32.0,4.9,Cloudy,Medium,1,motorcycle,1.0,No,Urban,18,9.20348449388961
31.0,4.3,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,35,9.177287951627445
27.0,4.8,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,23,9.307954561040031
25.0,4.8,Fog,Low,2,motorcycle,0.0,No,Metropolitian,12,3.0537978384131423
28.0,4.6,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,47,19.63102373000642
,,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,29,9.159782233301415
25.0,4.8,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,26,13.94565841258047
20.0,4.5,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,26,13.744202599729608
22.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,42,10.901492727897562
27.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,14,7.589520689727503
38.0,4.2,Stormy,Jam,0,motorcycle,1.0,No,Urban,38,10.983241696284244
35.0,4.8,Cloudy,Medium,0,motorcycle,0.0,No,Urban,42,12.081765497939642
22.0,5.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,16,12.142076903171409
22.0,4.8,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,21,1.5514399766348916
32.0,4.9,Windy,Low,1,scooter,1.0,No,Metropolitian,29,3.0990100939446292
,,Sandstorms,Low,0,motorcycle,1.0,No,,23,7.845173108613388
23.0,4.8,Stormy,High,0,motorcycle,1.0,No,Metropolitian,33,5.984617065429099
39.0,4.7,Sunny,Low,2,scooter,1.0,No,Metropolitian,16,12.271931674507936
29.0,4.8,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,17,4.6646029783419385
33.0,4.4,Stormy,Low,0,motorcycle,,No,Metropolitian,21,9.245997715924235
25.0,2.8,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,41,10.983241696284244
35.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29,10.738078032534037
35.0,3.5,Cloudy,Low,1,scooter,1.0,No,Metropolitian,33,14.121309628180253
,,,,3,electric_scooter,0.0,No,Metropolitian,23,6.07144819276444
26.0,4.7,Stormy,Low,1,scooter,1.0,No,Urban,19,4.471321872427529
,,,,3,scooter,1.0,No,Metropolitian,20,17222.05872568413
35.0,4.8,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,28,6.219648077690683
34.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,26,7.639582602449248
,,,,3,motorcycle,1.0,Yes,Metropolitian,44,3.0206750082467804
,,Sandstorms,High,0,motorcycle,0.0,No,Metropolitian,48,4940.264643326885
39.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,19,13.765011858760108
35.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,33,7.535988122581268
38.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,28,7.536180450634203
34.0,4.6,Stormy,Jam,2,scooter,0.0,No,Urban,26,4.581196682217199
26.0,4.6,Stormy,Low,1,scooter,0.0,No,Urban,14,13.59174349203564
25.0,4.6,Stormy,Low,1,scooter,,No,Urban,16,20.166027529984316
39.0,4.8,Cloudy,Low,2,electric_scooter,0.0,No,Urban,28,12.410449792093456
32.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Urban,27,19.881126900376607
28.0,4.5,Sandstorms,Low,1,motorcycle,1.0,No,Urban,15,1.5238381271353518
29.0,4.6,Fog,Medium,2,scooter,0.0,No,Metropolitian,15,7.562153377641838
25.0,4.8,Stormy,Low,2,scooter,1.0,No,Metropolitian,19,1.5549575617693234
28.0,4.8,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,12,12.082423061297098
20.0,4.3,Windy,Low,0,motorcycle,0.0,No,Metropolitian,15,4.580697136311829
32.0,5.0,Sandstorms,Medium,0,motorcycle,2.0,No,Metropolitian,35,12.220557465792618
35.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,22,1.534000312629054
25.0,4.7,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,34,7.704851583381774
36.0,4.8,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,37,12.236645300484978
33.0,4.5,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,4.707104052532131
32.0,4.1,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,38,17.042779720771566
35.0,4.8,Fog,Medium,0,motorcycle,2.0,No,Urban,37,17.102696349876823
30.0,3.8,Stormy,Jam,2,electric_scooter,2.0,No,Metropolitian,41,10.572487634373488
25.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,22,10.549643455118284
,,Sunny,Medium,2,motorcycle,1.0,No,Urban,25,13.743748712643285
36.0,5.0,Fog,Low,0,motorcycle,2.0,No,Metropolitian,37,13.592501394228012
27.0,4.6,Sandstorms,Jam,1,motorcycle,0.0,No,Urban,20,4.64849018953495
34.0,4.9,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,17,9.414207472710387
23.0,4.8,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,24,7.535714912807709
23.0,4.6,Fog,Low,0,motorcycle,0.0,No,Urban,21,20.211745361504864
24.0,4.5,Stormy,Jam,2,electric_scooter,0.0,No,Metropolitian,24,13.76589635237766
30.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Urban,30,4.464354431727876
21.0,4.9,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,18,12.395324662564255
22.0,4.9,Cloudy,High,0,motorcycle,,No,Metropolitian,22,3.020731790895242
23.0,4.7,Sunny,Low,2,scooter,1.0,No,Metropolitian,28,17.259376716936664
28.0,4.6,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,28,10.846782182964
,,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,37,5968.433926842064
35.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,20,7.590017577593426
24.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,22,12.410450496478731
22.0,4.6,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,13,7.648215327844156
32.0,4.8,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,47,20.13933830004732
36.0,3.6,Sandstorms,Jam,1,motorcycle,2.0,No,Metropolitian,41,10.846021334892525
28.0,4.9,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,16,1.5292265566054064
25.0,4.6,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,23,1.5491795846983514
38.0,5.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,26,14.121309628180253
23.0,5.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,19,1.5103126299648915
23.0,4.8,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,29,6.219654922307828
38.0,4.6,Cloudy,Medium,2,motorcycle,1.0,No,Urban,15,6.109399597100849
28.0,4.7,Sandstorms,Jam,1,scooter,0.0,No,Urban,18,9.414207472710387
34.0,4.1,Fog,Jam,2,electric_scooter,0.0,No,Metropolitian,48,17.13026179877402
37.0,4.8,Stormy,Low,1,scooter,1.0,No,Metropolitian,26,4.6646127412632294
38.0,4.3,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,36,9.176966696142655
32.0,4.1,Windy,Low,0,motorcycle,0.0,No,Urban,22,3.1030005392974362
24.0,4.8,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,22,20.139201725059262
27.0,4.6,Windy,Jam,2,scooter,0.0,No,Metropolitian,28,19.807173396651006
50.0,6.0,,,3,bicycle,1.0,No,Metropolitian,32,19085.969903232395
27.0,4.7,Sunny,Medium,1,scooter,0.0,No,Metropolitian,18,6.197250523008698
35.0,4.5,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,25,1.551405569120894
22.0,5.0,Fog,High,1,scooter,1.0,No,Metropolitian,24,3.0679612737287636
32.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,28,13.713445501330188
23.0,4.5,Sunny,Jam,2,electric_scooter,0.0,No,Metropolitian,11,10.73767592244511
35.0,4.8,Sandstorms,Low,0,motorcycle,1.0,No,Urban,29,10.686762059786759
35.0,5.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,35,10.625705401587538
22.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,37,16.94950218139203
35.0,4.5,Windy,Low,2,scooter,,No,Urban,15,13.961938640578527
23.0,4.8,Stormy,Jam,1,scooter,1.0,No,Metropolitian,18,4.463967267078257
23.0,4.3,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,35,10.571531279029784
35.0,4.3,Fog,Low,0,motorcycle,2.0,No,Metropolitian,42,17.041308859939207
24.0,4.8,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,28,7.552708807307073
36.0,4.4,Windy,Medium,2,electric_scooter,1.0,No,Urban,34,7.669593796336562
33.0,4.5,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,24,16.872927418719993
38.0,4.9,Sunny,Jam,2,motorcycle,1.0,No,Urban,18,9.074224662550684
27.0,4.6,Sandstorms,Low,2,scooter,1.0,No,Urban,19,16.695447096527786
20.0,4.8,Windy,Jam,1,scooter,1.0,No,Metropolitian,25,19.024912295020425
24.0,4.2,Windy,Low,0,motorcycle,0.0,No,Metropolitian,26,1.551405569120894
,,Windy,High,1,scooter,1.0,No,Urban,26,1.554950150508253
30.0,4.1,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,37,1.4881126828892803
32.0,4.8,Sandstorms,Medium,0,motorcycle,2.0,No,Metropolitian,46,13.942286436722357
34.0,4.1,Stormy,Jam,1,scooter,1.0,No,Metropolitian,35,12.216836816928133
36.0,4.9,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,24,3.0683280907462342
27.0,4.6,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,27,10.845875076642983
26.0,4.5,Windy,Low,0,motorcycle,0.0,No,Metropolitian,25,4.648820436755552
33.0,4.4,Windy,Jam,1,motorcycle,0.0,No,Urban,43,10.883781468541267
32.0,4.1,Sandstorms,High,1,motorcycle,0.0,No,Urban,34,3.0679612737287636
36.0,4.8,Fog,High,1,motorcycle,1.0,No,Metropolitian,30,5.869996825886145
,,Cloudy,Jam,1,motorcycle,,No,Metropolitian,41,16.393571517829905
34.0,4.6,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,39,4.531282553409259
20.0,4.5,Windy,Medium,1,scooter,0.0,No,Metropolitian,20,16.610756501989794
28.0,4.7,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,20,20.828106028653227
36.0,4.2,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,49,17.06389883948774
36.0,4.7,Stormy,Low,2,electric_scooter,1.0,No,,23,20.24357737062185
30.0,4.9,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,36,9.295709409330447
38.0,4.3,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,32,16.796129650059807
37.0,5.0,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,28,19.659188940534044
22.0,5.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,24,13.563859616323217
21.0,4.7,Stormy,Medium,2,scooter,0.0,No,Metropolitian,25,6.106693540212503
21.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,29,19.730174233133738
20.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,27,13.562011132719297
29.0,4.8,Fog,High,0,motorcycle,0.0,No,Urban,23,6.197867124953263
21.0,4.9,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,16,1.510457096407813
26.0,4.7,Windy,Jam,2,scooter,0.0,No,Urban,18,12.552275755914394
37.0,4.2,Stormy,Jam,2,scooter,1.0,No,Urban,37,12.438457015456049
31.0,4.9,Sunny,Medium,2,scooter,1.0,No,Metropolitian,15,20.212464687922555
30.0,4.3,Fog,Jam,2,scooter,1.0,No,Metropolitian,40,14.121309628180253
29.0,5.0,Cloudy,Jam,2,motorcycle,2.0,No,Urban,34,12.142087258477051
33.0,3.9,Sunny,Jam,2,scooter,1.0,No,Urban,31,13.805672692220188
29.0,5.0,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,14,1.5341425004658225
23.0,4.8,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,19.632314732102273
28.0,4.9,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,12,6.0411743878610205
35.0,4.8,Fog,Medium,2,scooter,1.0,No,Urban,16,6.276138627413788
24.0,4.6,Cloudy,Jam,0,motorcycle,0.0,Yes,Metropolitian,42,19.321623572921617
38.0,4.2,Windy,Medium,1,motorcycle,1.0,No,Urban,31,5.961635079105995
25.0,4.7,Stormy,Medium,1,scooter,1.0,No,Metropolitian,18,10.983241696284244
27.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Urban,23,2.9923984934621495
21.0,4.9,Fog,High,0,motorcycle,1.0,No,Urban,29,3.0146017669132554
34.0,5.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,25,12.218115841455665
,,,,3,electric_scooter,1.0,No,Metropolitian,21,16472.996078771346
30.0,4.6,Cloudy,High,1,motorcycle,1.0,No,Urban,25,3.059241752280784
22.0,4.3,Windy,Low,0,motorcycle,0.0,No,Metropolitian,26,3.0985746646299552
25.0,4.9,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,24,7.670525584116108
29.0,2.5,Sunny,Low,2,scooter,1.0,Yes,Metropolitian,41,14.121309628180253
29.0,4.6,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,30,10.624490627783391
31.0,4.6,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,16,9.203840392783977
21.0,4.8,Windy,Jam,1,motorcycle,1.0,No,Urban,26,7.648136370476755
25.0,4.8,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,12,7.55131351903882
25.0,5.0,Stormy,Low,2,scooter,0.0,No,Urban,12,12.410725803757424
,,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,22,3.036148984255033
30.0,4.1,Windy,Jam,2,scooter,0.0,No,Metropolitian,33,7.746557479642295
,,,,1,scooter,1.0,No,Metropolitian,43,17146.970307692154
20.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,32,19.659188940534044
38.0,4.2,Sandstorms,Low,0,motorcycle,1.0,No,Urban,22,4.707104052532131
31.0,4.7,Sunny,Jam,2,scooter,0.0,No,Urban,24,16.69541088302565
23.0,4.4,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,33,19.587073969079157
36.0,4.6,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,25,16.57679995371387
37.0,4.6,Fog,High,1,scooter,1.0,No,Urban,26,1.5491795846983514
23.0,4.2,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,32,16.872139881746353
27.0,4.7,Fog,High,2,electric_scooter,1.0,No,Metropolitian,30,3.0587679415336226
27.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Urban,44,12.270876910294279
37.0,5.0,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,20,12.552275755914394
39.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,33,2.980930690031283
30.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,33,6.106164949890593
34.0,4.7,Windy,Low,1,motorcycle,0.0,No,Metropolitian,20,7.747203927047174
22.0,4.4,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,31,16.823642865796444
30.0,4.6,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,28,7.551916878328149
27.0,4.8,Stormy,Jam,1,motorcycle,0.0,No,Urban,23,12.410449792093456
24.0,5.0,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,24,10.84421095949386
31.0,4.5,Cloudy,Jam,0,motorcycle,1.0,No,Urban,50,20.139338027009416
21.0,4.3,Fog,Medium,2,scooter,1.0,No,Metropolitian,38,10.706698044121364
,,Sunny,Jam,1,scooter,1.0,No,Urban,23,4.6541487717479715
36.0,4.9,Stormy,Low,1,scooter,1.0,No,Metropolitian,21,1.5266057917440414
37.0,4.2,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,25,1.554893122541528
25.0,4.9,Fog,Low,2,scooter,1.0,No,Metropolitian,23,17.040537813695984
,,,,3,scooter,1.0,No,Metropolitian,37,12.328137037460342
,,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,19,16.824526128937705
36.0,4.2,Windy,Medium,2,electric_scooter,0.0,No,Metropolitian,31,7.56227329901927
33.0,4.8,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,25,1.5690347154047224
26.0,4.7,Fog,Jam,2,scooter,1.0,No,Metropolitian,35,13.389956650652868
31.0,4.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,39,13.744202599729608
33.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,15,17.259376716936664
30.0,4.6,Stormy,Medium,2,motorcycle,1.0,No,Urban,24,20.827447703008087
30.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.197867124953263
38.0,4.8,Stormy,Low,0,motorcycle,0.0,No,Urban,20,20.212424365854623
25.0,5.0,Windy,Jam,2,scooter,,No,Metropolitian,12,4.521740183910015
,,,,3,scooter,1.0,No,Metropolitian,28,4.580632424767164
36.0,4.9,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,25,5.946100784021814
28.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,20,1.551472641050793
